CONTAINER ID,NAME,CPU %,MEM USAGE (B),MEM LIMIT (B),MEM %,NETWORK IN (kB),NETWORK OUT (kB),BLOCK IN (kB),BLOCK OUT (kB),PIDS
3c8ef68fae4f,sfe_drone,32.54%,366MiB,1.938GiB,18.44%,2.15MB,2.18MB,86kB,217kB,11
4792b602a5f2,sfe_laptop,106.98%,368.6MiB,1.938GiB,18.57%,2.18MB,2.15MB,90.1kB,217kB,12
3c8ef68fae4f,sfe_drone,29.08%,370.3MiB,1.938GiB,18.65%,2.16MB,2.19MB,86kB,217kB,7
4792b602a5f2,sfe_laptop,100.46%,373.2MiB,1.938GiB,18.80%,2.19MB,2.16MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,29.08%,370.3MiB,1.938GiB,18.65%,2.16MB,2.19MB,86kB,217kB,7
4792b602a5f2,sfe_laptop,100.46%,373.2MiB,1.938GiB,18.80%,2.19MB,2.16MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,77.41%,379.5MiB,1.938GiB,19.12%,2.22MB,2.25MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,105.58%,382.3MiB,1.938GiB,19.26%,2.25MB,2.22MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,77.41%,379.5MiB,1.938GiB,19.12%,2.22MB,2.25MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,105.58%,382.3MiB,1.938GiB,19.26%,2.25MB,2.22MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,85.49%,379.5MiB,1.938GiB,19.12%,2.22MB,2.25MB,86kB,217kB,7
4792b602a5f2,sfe_laptop,100.14%,382.5MiB,1.938GiB,19.27%,2.26MB,2.22MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,85.49%,379.5MiB,1.938GiB,19.12%,2.22MB,2.25MB,86kB,217kB,7
4792b602a5f2,sfe_laptop,100.14%,382.5MiB,1.938GiB,19.27%,2.26MB,2.22MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,106.24%,389.1MiB,1.938GiB,19.60%,2.33MB,2.37MB,86kB,217kB,11
4792b602a5f2,sfe_laptop,82.17%,392MiB,1.938GiB,19.75%,2.37MB,2.33MB,90.1kB,217kB,12
3c8ef68fae4f,sfe_drone,106.24%,389.1MiB,1.938GiB,19.60%,2.33MB,2.37MB,86kB,217kB,11
4792b602a5f2,sfe_laptop,82.17%,392MiB,1.938GiB,19.75%,2.37MB,2.33MB,90.1kB,217kB,12
3c8ef68fae4f,sfe_drone,104.66%,398.3MiB,1.938GiB,20.07%,2.34MB,2.38MB,86kB,217kB,11
4792b602a5f2,sfe_laptop,92.95%,401.2MiB,1.938GiB,20.21%,2.38MB,2.34MB,90.1kB,217kB,12
3c8ef68fae4f,sfe_drone,104.66%,398.3MiB,1.938GiB,20.07%,2.34MB,2.38MB,86kB,217kB,11
4792b602a5f2,sfe_laptop,92.95%,401.2MiB,1.938GiB,20.21%,2.38MB,2.34MB,90.1kB,217kB,12
3c8ef68fae4f,sfe_drone,106.53%,407.3MiB,1.938GiB,20.52%,2.4MB,2.43MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,69.86%,410.2MiB,1.938GiB,20.66%,2.43MB,2.4MB,90.1kB,217kB,8
3c8ef68fae4f,sfe_drone,106.53%,407.3MiB,1.938GiB,20.52%,2.4MB,2.43MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,69.86%,410.2MiB,1.938GiB,20.66%,2.43MB,2.4MB,90.1kB,217kB,8
3c8ef68fae4f,sfe_drone,111.10%,416.7MiB,1.938GiB,21.00%,2.46MB,2.49MB,86kB,217kB,11
4792b602a5f2,sfe_laptop,72.77%,419.6MiB,1.938GiB,21.14%,2.49MB,2.46MB,90.1kB,217kB,12
3c8ef68fae4f,sfe_drone,111.10%,416.7MiB,1.938GiB,21.00%,2.46MB,2.49MB,86kB,217kB,11
4792b602a5f2,sfe_laptop,72.77%,419.6MiB,1.938GiB,21.14%,2.49MB,2.46MB,90.1kB,217kB,12
3c8ef68fae4f,sfe_drone,105.17%,425.8MiB,1.938GiB,21.45%,2.51MB,2.55MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,106.71%,428.7MiB,1.938GiB,21.60%,2.55MB,2.51MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,105.17%,425.8MiB,1.938GiB,21.45%,2.51MB,2.55MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,106.71%,428.7MiB,1.938GiB,21.60%,2.55MB,2.51MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,95.27%,435.2MiB,1.938GiB,21.92%,2.57MB,2.61MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,107.53%,438MiB,1.938GiB,22.06%,2.61MB,2.57MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,95.27%,435.2MiB,1.938GiB,21.92%,2.57MB,2.61MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,107.53%,438MiB,1.938GiB,22.06%,2.61MB,2.57MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,105.63%,444.5MiB,1.938GiB,22.39%,2.63MB,2.67MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,101.04%,447.2MiB,1.938GiB,22.53%,2.67MB,2.63MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,105.63%,444.5MiB,1.938GiB,22.39%,2.63MB,2.67MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,101.04%,447.2MiB,1.938GiB,22.53%,2.67MB,2.63MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,107.41%,444.6MiB,1.938GiB,22.40%,2.68MB,2.72MB,86kB,217kB,11
4792b602a5f2,sfe_laptop,36.57%,447.4MiB,1.938GiB,22.54%,2.72MB,2.68MB,90.1kB,217kB,12
3c8ef68fae4f,sfe_drone,107.41%,444.6MiB,1.938GiB,22.40%,2.68MB,2.72MB,86kB,217kB,11
4792b602a5f2,sfe_laptop,36.57%,447.4MiB,1.938GiB,22.54%,2.72MB,2.68MB,90.1kB,217kB,12
3c8ef68fae4f,sfe_drone,68.92%,453.7MiB,1.938GiB,22.86%,2.69MB,2.72MB,86kB,217kB,7
4792b602a5f2,sfe_laptop,98.91%,456.5MiB,1.938GiB,23.00%,2.73MB,2.69MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,68.92%,453.7MiB,1.938GiB,22.86%,2.69MB,2.72MB,86kB,217kB,7
4792b602a5f2,sfe_laptop,98.91%,456.5MiB,1.938GiB,23.00%,2.73MB,2.69MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,81.95%,463.1MiB,1.938GiB,23.33%,2.75MB,2.78MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,106.04%,465.9MiB,1.938GiB,23.47%,2.78MB,2.74MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,81.95%,463.1MiB,1.938GiB,23.33%,2.75MB,2.78MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,106.04%,465.9MiB,1.938GiB,23.47%,2.78MB,2.74MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,106.45%,472.4MiB,1.938GiB,23.80%,2.8MB,2.84MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,49.35%,475.1MiB,1.938GiB,23.94%,2.84MB,2.8MB,90.1kB,217kB,8
3c8ef68fae4f,sfe_drone,106.45%,472.4MiB,1.938GiB,23.80%,2.8MB,2.84MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,49.35%,475.1MiB,1.938GiB,23.94%,2.84MB,2.8MB,90.1kB,217kB,8
3c8ef68fae4f,sfe_drone,100.42%,472.4MiB,1.938GiB,23.80%,2.8MB,2.84MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,0.00%,475.1MiB,1.938GiB,23.94%,2.84MB,2.8MB,90.1kB,217kB,8
3c8ef68fae4f,sfe_drone,100.42%,472.4MiB,1.938GiB,23.80%,2.8MB,2.84MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,0.00%,475.1MiB,1.938GiB,23.94%,2.84MB,2.8MB,90.1kB,217kB,8
3c8ef68fae4f,sfe_drone,106.52%,481.5MiB,1.938GiB,24.26%,2.86MB,2.9MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,72.77%,484.4MiB,1.938GiB,24.40%,2.9MB,2.86MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,106.52%,481.5MiB,1.938GiB,24.26%,2.86MB,2.9MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,72.77%,484.4MiB,1.938GiB,24.40%,2.9MB,2.86MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,70.79%,490.8MiB,1.938GiB,24.73%,2.92MB,2.97MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,108.55%,493.6MiB,1.938GiB,24.87%,2.97MB,2.92MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,70.79%,490.8MiB,1.938GiB,24.73%,2.92MB,2.97MB,86kB,217kB,5
4792b602a5f2,sfe_laptop,108.55%,493.6MiB,1.938GiB,24.87%,2.97MB,2.92MB,90.1kB,217kB,6
3c8ef68fae4f,sfe_drone,21.35%,491MiB,1.938GiB,24.74%,2.98MB,3.02MB,86kB,217kB,11
4792b602a5f2,sfe_laptop,105.39%,493.9MiB,1.938GiB,24.88%,3.02MB,2.98MB,90.1kB,217kB,12
3c8ef68fae4f,sfe_drone,21.35%,491MiB,1.938GiB,24.74%,2.98MB,3.02MB,86kB,217kB,11
4792b602a5f2,sfe_laptop,105.39%,493.9MiB,1.938GiB,24.88%,3.02MB,2.98MB,90.1kB,217kB,12
3c8ef68fae4f,sfe_drone,69.74%,2.18MiB,1.938GiB,0.11%,2.99MB,3.03MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,102.18%,4.957MiB,1.938GiB,0.25%,3.03MB,2.99MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,69.74%,2.18MiB,1.938GiB,0.11%,2.99MB,3.03MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,102.18%,4.957MiB,1.938GiB,0.25%,3.03MB,2.99MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,78.15%,17MiB,1.938GiB,0.86%,3.05MB,3.09MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,107.09%,19.96MiB,1.938GiB,1.01%,3.09MB,3.05MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,78.15%,17MiB,1.938GiB,0.86%,3.05MB,3.09MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,107.09%,19.96MiB,1.938GiB,1.01%,3.09MB,3.05MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,100.25%,17MiB,1.938GiB,0.86%,3.05MB,3.09MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,99.83%,19.98MiB,1.938GiB,1.01%,3.09MB,3.05MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,100.25%,17MiB,1.938GiB,0.86%,3.05MB,3.09MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,99.83%,19.98MiB,1.938GiB,1.01%,3.09MB,3.05MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,100.25%,17MiB,1.938GiB,0.86%,3.05MB,3.09MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,100.33%,19.98MiB,1.938GiB,1.01%,3.1MB,3.05MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,20.05%,17.07MiB,1.938GiB,0.86%,3.05MB,3.1MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,100.33%,19.98MiB,1.938GiB,1.01%,3.1MB,3.05MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,20.05%,17.07MiB,1.938GiB,0.86%,3.05MB,3.1MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,100.33%,19.98MiB,1.938GiB,1.01%,3.1MB,3.05MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,76.42%,31.46MiB,1.938GiB,1.58%,3.11MB,3.16MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,105.94%,34.47MiB,1.938GiB,1.74%,3.16MB,3.11MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,76.42%,31.46MiB,1.938GiB,1.58%,3.11MB,3.16MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,105.94%,34.47MiB,1.938GiB,1.74%,3.16MB,3.11MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,101.20%,45.83MiB,1.938GiB,2.31%,3.17MB,3.22MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,74.59%,48.8MiB,1.938GiB,2.46%,3.22MB,3.17MB,90.1kB,434kB,8
3c8ef68fae4f,sfe_drone,101.20%,45.83MiB,1.938GiB,2.31%,3.17MB,3.22MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,74.59%,48.8MiB,1.938GiB,2.46%,3.22MB,3.17MB,90.1kB,434kB,8
3c8ef68fae4f,sfe_drone,99.95%,45.83MiB,1.938GiB,2.31%,3.17MB,3.22MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,0.00%,48.8MiB,1.938GiB,2.46%,3.22MB,3.17MB,90.1kB,434kB,8
3c8ef68fae4f,sfe_drone,99.95%,45.83MiB,1.938GiB,2.31%,3.17MB,3.22MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,0.00%,48.8MiB,1.938GiB,2.46%,3.22MB,3.17MB,90.1kB,434kB,8
3c8ef68fae4f,sfe_drone,95.55%,57.31MiB,1.938GiB,2.89%,3.29MB,3.33MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,95.58%,65.04MiB,1.938GiB,3.28%,3.33MB,3.29MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,95.55%,57.31MiB,1.938GiB,2.89%,3.29MB,3.33MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,95.58%,65.04MiB,1.938GiB,3.28%,3.33MB,3.29MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,42.96%,66.46MiB,1.938GiB,3.35%,3.3MB,3.34MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,106.18%,74.05MiB,1.938GiB,3.73%,3.34MB,3.3MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,42.96%,66.46MiB,1.938GiB,3.35%,3.3MB,3.34MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,106.18%,74.05MiB,1.938GiB,3.73%,3.34MB,3.3MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,102.20%,77.6MiB,1.938GiB,3.91%,3.36MB,3.4MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,106.40%,83.46MiB,1.938GiB,4.20%,3.4MB,3.36MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,102.20%,77.6MiB,1.938GiB,3.91%,3.36MB,3.4MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,106.40%,83.46MiB,1.938GiB,4.20%,3.4MB,3.36MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,101.99%,91.79MiB,1.938GiB,4.62%,3.41MB,3.46MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,105.46%,97.43MiB,1.938GiB,4.91%,3.46MB,3.41MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,101.99%,91.79MiB,1.938GiB,4.62%,3.41MB,3.46MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,105.46%,97.43MiB,1.938GiB,4.91%,3.46MB,3.41MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,106.31%,92.01MiB,1.938GiB,4.64%,3.47MB,3.51MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,101.43%,97.74MiB,1.938GiB,4.92%,3.51MB,3.47MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,106.31%,92.01MiB,1.938GiB,4.64%,3.47MB,3.51MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,101.43%,97.74MiB,1.938GiB,4.92%,3.51MB,3.47MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,69.53%,101.3MiB,1.938GiB,5.10%,3.48MB,3.53MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,101.20%,111.1MiB,1.938GiB,5.60%,3.53MB,3.48MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,69.53%,101.3MiB,1.938GiB,5.10%,3.48MB,3.53MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,101.20%,111.1MiB,1.938GiB,5.60%,3.53MB,3.48MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,74.26%,110.3MiB,1.938GiB,5.56%,3.54MB,3.59MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,106.12%,122.7MiB,1.938GiB,6.18%,3.59MB,3.54MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,74.26%,110.3MiB,1.938GiB,5.56%,3.54MB,3.59MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,106.12%,122.7MiB,1.938GiB,6.18%,3.59MB,3.54MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,7.14%,110.6MiB,1.938GiB,5.57%,3.55MB,3.6MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,99.86%,122.9MiB,1.938GiB,6.19%,3.6MB,3.55MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,7.14%,110.6MiB,1.938GiB,5.57%,3.55MB,3.6MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,99.86%,122.9MiB,1.938GiB,6.19%,3.6MB,3.55MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,106.71%,119.5MiB,1.938GiB,6.02%,3.61MB,3.66MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,87.16%,132MiB,1.938GiB,6.65%,3.66MB,3.61MB,90.1kB,434kB,8
3c8ef68fae4f,sfe_drone,106.71%,119.5MiB,1.938GiB,6.02%,3.61MB,3.66MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,87.16%,132MiB,1.938GiB,6.65%,3.66MB,3.61MB,90.1kB,434kB,8
3c8ef68fae4f,sfe_drone,106.92%,128.8MiB,1.938GiB,6.49%,3.67MB,3.72MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,38.73%,141.2MiB,1.938GiB,7.11%,3.72MB,3.67MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,106.92%,128.8MiB,1.938GiB,6.49%,3.67MB,3.72MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,38.73%,141.2MiB,1.938GiB,7.11%,3.72MB,3.67MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,85.39%,142.8MiB,1.938GiB,7.20%,3.73MB,3.78MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,106.27%,150.5MiB,1.938GiB,7.58%,3.78MB,3.73MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,85.39%,142.8MiB,1.938GiB,7.20%,3.73MB,3.78MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,106.27%,150.5MiB,1.938GiB,7.58%,3.78MB,3.73MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,99.60%,142.8MiB,1.938GiB,7.20%,3.73MB,3.78MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,99.50%,150.5MiB,1.938GiB,7.58%,3.78MB,3.73MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,99.60%,142.8MiB,1.938GiB,7.20%,3.73MB,3.78MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,99.50%,150.5MiB,1.938GiB,7.58%,3.78MB,3.73MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,100.40%,142.8MiB,1.938GiB,7.20%,3.73MB,3.78MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,93.61%,150.6MiB,1.938GiB,7.58%,3.78MB,3.73MB,90.1kB,434kB,8
3c8ef68fae4f,sfe_drone,100.40%,142.8MiB,1.938GiB,7.20%,3.73MB,3.78MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,93.61%,150.6MiB,1.938GiB,7.58%,3.78MB,3.73MB,90.1kB,434kB,8
3c8ef68fae4f,sfe_drone,109.81%,157.2MiB,1.938GiB,7.92%,3.84MB,3.9MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,108.61%,160.1MiB,1.938GiB,8.07%,3.9MB,3.84MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,109.81%,157.2MiB,1.938GiB,7.92%,3.84MB,3.9MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,108.61%,160.1MiB,1.938GiB,8.07%,3.9MB,3.84MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,106.36%,175.5MiB,1.938GiB,8.84%,3.91MB,3.97MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,66.71%,178.5MiB,1.938GiB,8.99%,3.97MB,3.91MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,106.36%,175.5MiB,1.938GiB,8.84%,3.91MB,3.97MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,66.71%,178.5MiB,1.938GiB,8.99%,3.97MB,3.91MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,100.20%,175.5MiB,1.938GiB,8.84%,3.91MB,3.97MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,8.77%,178.4MiB,1.938GiB,8.99%,3.97MB,3.91MB,90.1kB,434kB,8
3c8ef68fae4f,sfe_drone,100.20%,175.5MiB,1.938GiB,8.84%,3.91MB,3.97MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,8.77%,178.4MiB,1.938GiB,8.99%,3.97MB,3.91MB,90.1kB,434kB,8
3c8ef68fae4f,sfe_drone,106.43%,184.8MiB,1.938GiB,9.31%,3.97MB,4.03MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,105.30%,187.7MiB,1.938GiB,9.45%,4.03MB,3.97MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,106.43%,184.8MiB,1.938GiB,9.31%,3.97MB,4.03MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,105.30%,187.7MiB,1.938GiB,9.45%,4.03MB,3.97MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,103.96%,194.1MiB,1.938GiB,9.78%,4.04MB,4.09MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,80.85%,197MiB,1.938GiB,9.92%,4.09MB,4.04MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,103.96%,194.1MiB,1.938GiB,9.78%,4.04MB,4.09MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,80.85%,197MiB,1.938GiB,9.92%,4.09MB,4.04MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,57.04%,203.3MiB,1.938GiB,10.24%,4.1MB,4.16MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,106.51%,206.3MiB,1.938GiB,10.39%,4.16MB,4.1MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,57.04%,203.3MiB,1.938GiB,10.24%,4.1MB,4.16MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,106.51%,206.3MiB,1.938GiB,10.39%,4.16MB,4.1MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,82.58%,203.4MiB,1.938GiB,10.25%,4.1MB,4.16MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,99.85%,206.2MiB,1.938GiB,10.39%,4.16MB,4.1MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,82.58%,203.4MiB,1.938GiB,10.25%,4.1MB,4.16MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,99.85%,206.2MiB,1.938GiB,10.39%,4.16MB,4.1MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,66.54%,212.6MiB,1.938GiB,10.71%,4.16MB,4.22MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,106.01%,215.5MiB,1.938GiB,10.86%,4.22MB,4.16MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,66.54%,212.6MiB,1.938GiB,10.71%,4.16MB,4.22MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,106.01%,215.5MiB,1.938GiB,10.86%,4.22MB,4.16MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,81.33%,222MiB,1.938GiB,11.18%,4.23MB,4.28MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,106.17%,224.8MiB,1.938GiB,11.32%,4.28MB,4.23MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,81.33%,222MiB,1.938GiB,11.18%,4.23MB,4.28MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,106.17%,224.8MiB,1.938GiB,11.32%,4.28MB,4.23MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,57.46%,231.2MiB,1.938GiB,11.65%,4.29MB,4.35MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,105.88%,234.1MiB,1.938GiB,11.79%,4.35MB,4.29MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,57.46%,231.2MiB,1.938GiB,11.65%,4.29MB,4.35MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,105.88%,234.1MiB,1.938GiB,11.79%,4.35MB,4.29MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,93.12%,240.5MiB,1.938GiB,12.11%,4.35MB,4.41MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,106.52%,243.3MiB,1.938GiB,12.26%,4.41MB,4.35MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,93.12%,240.5MiB,1.938GiB,12.11%,4.35MB,4.41MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,106.52%,243.3MiB,1.938GiB,12.26%,4.41MB,4.35MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,37.27%,240.7MiB,1.938GiB,12.13%,4.41MB,4.47MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,106.12%,243.6MiB,1.938GiB,12.27%,4.47MB,4.41MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,37.27%,240.7MiB,1.938GiB,12.13%,4.41MB,4.47MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,106.12%,243.6MiB,1.938GiB,12.27%,4.47MB,4.41MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,54.41%,250MiB,1.938GiB,12.59%,4.47MB,4.53MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,102.45%,252.9MiB,1.938GiB,12.74%,4.53MB,4.47MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,54.41%,250MiB,1.938GiB,12.59%,4.47MB,4.53MB,86kB,434kB,11
4792b602a5f2,sfe_laptop,102.45%,252.9MiB,1.938GiB,12.74%,4.53MB,4.47MB,90.1kB,434kB,12
3c8ef68fae4f,sfe_drone,62.70%,259.1MiB,1.938GiB,13.05%,4.48MB,4.54MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,104.01%,261.9MiB,1.938GiB,13.19%,4.54MB,4.48MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,62.70%,259.1MiB,1.938GiB,13.05%,4.48MB,4.54MB,86kB,434kB,7
4792b602a5f2,sfe_laptop,104.01%,261.9MiB,1.938GiB,13.19%,4.54MB,4.48MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,68.69%,268.4MiB,1.938GiB,13.52%,4.54MB,4.6MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,110.43%,271.3MiB,1.938GiB,13.67%,4.6MB,4.54MB,90.1kB,434kB,6
3c8ef68fae4f,sfe_drone,68.69%,268.4MiB,1.938GiB,13.52%,4.54MB,4.6MB,86kB,434kB,5
4792b602a5f2,sfe_laptop,110.43%,271.3MiB,1.938GiB,13.67%,4.6MB,4.54MB,90.1kB,434kB,6
